 ,Time,User,Tweet
488,2020-03-09 23:59:52+00:00,JimeCascante,"Tengo muchísimo miedo por el coronavirus pero la verdad, tengo más miedo de caminar sola por la calle."
489,2020-03-09 23:59:52+00:00,privebypcy,"5 mortes no Reino Unido por conta do coronavírus eu é que não confio no mcfly, se vocês verem alguém de máscara dis… https://t.co/jciuyhiOFu"
490,2020-03-09 23:59:52+00:00,rgwiese,"RT @WhiteHouse: Moments ago: President @realDonaldTrump gave remarks from the podium, joined by members of the White House Coronavirus Task…"
491,2020-03-09 23:59:52+00:00,kglarson,"Forget coronavirus, “Adams” is giving me The Fevah! 🤒 https://t.co/JJcPxaDoaV"
492,2020-03-09 23:59:52+00:00,keramirez,"RT @christianllamar: The Coronavirus Average AGE of DEATH is 80. EIGHTY! 
Surgeon General said if you are a child or young adult, you are m…"
493,2020-03-09 23:59:52+00:00,redsteeze,RT @SaysSimonson: we will look back fondly on the days when we worried about whether the coronavirus was racist
494,2020-03-09 23:59:52+00:00,HOMahony59,"RT @ACaseOfMiniTour: If you’ve ever waited on a check for 4+ weeks from a minitour, you’re immune from coronavirus."
495,2020-03-09 23:59:52+00:00,razoreliza,"RT @erickitaaaaaa: Fordham, Colombia, Princeton and everyone else: “we are cancelling classes to help stop the spread of coronavirus”

CUNY…"
496,2020-03-09 23:59:52+00:00,Ami91556872,RT @TuKuyRiKuy4: señor @MartinVizcarraC a qué punto quiere que lleguemos con el #Coronavirus para que se prohiban eventos masivos y se susp…
497,2020-03-09 23:59:52+00:00,Shake1n1bake,"RT @ScottKacsmar: When it comes to the coronavirus, please pay attention to scientists and medical experts and pay no mind to what the like…"
498,2020-03-09 23:59:52+00:00,07Illy,"RT @BBCBreaking: Italy's PM Giuseppe Conte extends coronavirus measures, including ban on public gatherings, to entire country https://t.co…"
499,2020-03-09 23:59:52+00:00,lorendefreitas,"RT @merusheel: Article worth reading - insight into #fieldepi side of response in China, with some creative solutions to implement interven…"
500,2020-03-09 23:59:52+00:00,internetExpBot,RT @radiosintony: Un team di virologi dell’Università di Cagliari è tra i pochi gruppi di ricerca italiani coinvolti in uno dei progetti di…
501,2020-03-09 23:59:52+00:00,kathyjeung,"RT @Imm_Judges_NAIJ: EOIR has ordered immigration court staff to remove CDC posters designed to slow spread of coronavirus. 

No, this is n…"
502,2020-03-09 23:59:52+00:00,queridapatricia,RT @Yamiche: Pres Trump told aides he’s afraid journalists will try to purposefully contract coronavirus to give it to him on Air Force One…
503,2020-03-09 23:59:52+00:00,Trujillo699,RT @peterbakernyt: Gaetz learned after Air Force One lifted off from Orlando that he had been in touch with an infected person at CPAC. He…
504,2020-03-09 23:59:52+00:00,Simo_fois,RT @AlbertoRodNews: ÚLTIMA HORA | Tal Cual: Aislada paciente con sospecha de coronavirus en hospital Pérez Carreño de Caracas https://t.co/…
505,2020-03-09 23:59:52+00:00,NachoBea,RT @Albert_Edero: Las medidas de España frente al coronavirus https://t.co/7jkVqYRAG6
506,2020-03-09 23:59:52+00:00,anabelgomezm,"RT @LaSalleMAD: 📣📣Notificación importante desde la Presidencia del Campus
#coronavirus"
507,2020-03-09 23:59:52+00:00,audeamus__,"RT @BernieSanders: With the spread of coronavirus, we have already seen people hit with massive medical bills, simply for doing the right t…"
508,2020-03-09 23:59:52+00:00,ellenbrn,"RT @HarnettHealth: Harnett Health Coronavirus (COVID-19) Preparation and Readiness.

Below is a link to our press release about the steps H…"
509,2020-03-09 23:59:52+00:00,teribearz,"RT @ewarren: Our economy was already showing cracks before the coronavirus. But an incompetent administration leading the response, engaged…"
510,2020-03-09 23:59:52+00:00,andariegos2015,"RT @claudiosavoia: Digamos que no les cambia mucho, no?

Coronavirus en Argentina: el Senado le dará una licencia a todo el personal que ha…"
511,2020-03-09 23:59:52+00:00,HerLaptop112,RT @DrDigiPol: Yes. The payroll tax is the funding mechanism for Medicare and Social Security. #coronavirus https://t.co/w4sBbtRMQ6
512,2020-03-09 23:59:52+00:00,akaHelloBeam,"Coronavirus just hit Pima County, prayers answered"
513,2020-03-09 23:59:52+00:00,EverardoHerrera,"RT @alpiedeldeporte: Datos ""positivos"" para evitar incrementar el temor por el coronavirus: https://t.co/fJ52l4n2Uo https://t.co/XhfWl32nPR"
514,2020-03-09 23:59:52+00:00,Shell_eeeyyy,"RT @JodiHernandezTV: Cheers erupt on the #GrandPrincess as the ship passes under the Golden Gate Bridge. “We’re home!,” one woman says. A p…"
515,2020-03-09 23:59:51+00:00,castavieja,RT @Santi_ABASCAL: Hoy he recibido la llamada de Sánchez anunciándome “plan de choque” contra Coronavirus. He transmitido nuestra postura:…
516,2020-03-09 23:59:51+00:00,MahomieSmith,RT @robertshrimsley: I understand why it is happening but I hate the way everyone keeps stressing the underlying conditions in coronavirus…
517,2020-03-09 23:59:51+00:00,ChinoBambino212,"RT @SportsCenter: Breaking: NBA, MLB, NHL and MLS are closing locker room access to the media due to the coronavirus outbreak. 

It will go…"
518,2020-03-09 23:59:51+00:00,MikeTheMarvel,"RT @SportsCenter: Breaking: All sports in Italy have been halted because of the coronavirus outbreak, Italy Prime Minister Giuseppe Conte c…"
519,2020-03-09 23:59:51+00:00,maxitaxi3333,RT @broomstick33: @wadeshipard and in 2017 the #AMA called for the establishment of a Centre for Disease Control #CDC .. Australia the only…
520,2020-03-09 23:59:51+00:00,FlacoCrek,"RT @_Celiaquia_: Andaluces 🤝 Coronavirus
    Dejar a los madrileños sin universidad"
521,2020-03-09 23:59:51+00:00,fishthings,"RT @sskaitcomics: Hygiene is da 🔑 🦠 

#COVID19 #CoronaVirus
#COVID2019 #COVID https://t.co/jX3Qv9aGN3"
522,2020-03-09 23:59:51+00:00,naaylyyyy,"RT @auronplay: youtuber con coronavirus subiendo vídeos 
día 1: tengo coronavirus 
día 2: le enseño mi coche al coronavirus 
día 3: broma a…"
523,2020-03-09 23:59:51+00:00,josemake_up,RT @MaihenH: ULTIMA HORA | Gobierno de Italia anuncia que todo el país será zona roja y que se prohíben los desplazamientos por la pandemia…
524,2020-03-09 23:59:51+00:00,ErikaTobarC,RT @CNNEE: El nuevo coronavirus ha sobrepasado los 100.000 contagios en todo el mundo y más de 3.000 personas han muerto por causas atribui…
525,2020-03-09 23:59:51+00:00,mainfleitas,RT @christianchena: Los políticos no temen al coronavirus. Son expertos en lavarse las manos.
526,2020-03-09 23:59:51+00:00,Kaboom68370235,"RT @kylegriffin1: UK government ministers and officials have privately reacted with ""a general level of incredulity"" at Trump's handling of…"
527,2020-03-09 23:59:51+00:00,RogowskiMarge,"RT @labisbeticah: Please, please guys. Here in northern #Italy we made one big mistake. Everybody kept saying ""It's just flu"" and now our i…"
528,2020-03-09 23:59:51+00:00,tiisyaato,RT @azcentral: DNC: Coronavirus concerns won't cancel the presidential debate in Phoenix https://t.co/Kgkm8oFB2R
529,2020-03-09 23:59:51+00:00,mhdeztem,"RT @pmarsupia: Muchos países están tomando medidas nunca antes vistas para frenar el coronavirus.

¿Qué es el coronavirus? ¿Qué han aprendi…"
530,2020-03-09 23:59:51+00:00,allylesher,"RT @OfficiallyAlly: I see a lot of people being like “I would survive the Coronavirus. I’m taking my chances.”

The way I see it, yeah. I’d…"
531,2020-03-09 23:59:51+00:00,juanasimona_,RT @latercera: 🇮🇹 Coronavirus: Italia prohíbe desplazamientos y pone a 60 millones en cuarentena https://t.co/7RaoFR4JXD https://t.co/FMkHu…
532,2020-03-09 23:59:51+00:00,PbSULAK,RT @dukewindsor388: Holy mother of hell....new coworker...her FIRST DAY in the office. I cough.  I jokingly tell her I don't have Coronavir…
533,2020-03-09 23:59:51+00:00,EmanuelHead57,“Mother Nature’s Revenge” 🤔 something to think about. Explainer: How the Coronavirus jumped from wild animals to hu… https://t.co/6s2WNS6I9U
534,2020-03-09 23:59:51+00:00,Leona_Menace,"RT @nate_eva: I am asking you all to please please please share this and, if you can, to donate even a small amount to the campaign, it wou…"
535,2020-03-09 23:59:51+00:00,show10a,RT @CNBCnow: MORE: Trump to ask Senate for payroll tax cut and relief for hourly wage earners amid coronavirus outbreak &amp; will hold news co…
536,2020-03-09 23:59:51+00:00,SoyKarlaSegura,RT @2001OnLine: Detectan primer caso de coronavirus en la Nasa https://t.co/46hLhLkAqS https://t.co/f6RYHonT7S
537,2020-03-09 23:59:51+00:00,eHealthWare,"RT @ani_digital: Coronavirus : Telangana health minister inspects thermal screening at Rajiv Gandhi Airport

Read @ANI story | https://t.co…"
538,2020-03-09 23:59:51+00:00,LLadykat,"RT @PalmerReport: Donald Trump's day so far:

- Trump may have just been exposed to coronavirus on Air Force One by Matt Gaetz
- Gaetz is n…"
539,2020-03-09 23:59:51+00:00,GolehIran,"RT @HeshmatAlavi: Lives of Political Prisoners at Risk Amid Coronavirus Outbreak
#Iran
#coronavirus 
https://t.co/XK9fymBKSr"
540,2020-03-09 23:59:51+00:00,FrankiNegron,"RT @ellalo1013: Actualmente Italia es el país más afectado por el coronavirus después de China (casi 400 muertes y más de 7,000 casos). Cas…"
541,2020-03-09 23:59:51+00:00,chimmysfatass,"RT @WesHagerman: Oh my god, the doctors and nurses at Bernie's Coronavirus town hall are PISSED at the media question they just got. They g…"
542,2020-03-09 23:59:51+00:00,Roberto_Lagos80,"RT @elprecursor2: Para que no se expanda el Coronavirus en la juventud prolongada o tercera edad, debe haber agua y en Chacao no hay desde…"
543,2020-03-09 23:59:51+00:00,lefty_archaeo,"RT @humanworkplace: Coronavirus is teaching us that:

1) Healthcare is a right
2) Paid sick time is a right
3) Many, many people could do t…"
544,2020-03-09 23:59:51+00:00,ldjags,"RT @kylegriffin1: Schumer: ""What was glaringly missing from President Trump's press conference was how he is actually going to combat the s…"
545,2020-03-09 23:59:51+00:00,HenvelM,"RT @Hemipresente: Vous ne serez sans doute pas très malade du coronavirus. Mais si vous me croisez, moi, sous immunosuppresseur à cause de…"
546,2020-03-09 23:59:51+00:00,JoseBurgosR_,"RT @JoseAntonioLo06: Este es el Aeropuerto de Moscu
Ahora se entende por qué Rusia tiene 3 infecciones por #CoronaVirus y cero muertes 
Rus…"
547,2020-03-09 23:59:51+00:00,akane_July07,RT @theresonlyhere: コロナウイルスによる非常事態宣言が出ている世界最大の演劇都市ニューヨークですが、オンオフ合わせて４８のブロードウェイの劇場はすべて上演を続けています。これはアメリカ演劇大手サイトでの「劇場であなたをコロナウイルスから守るにはどうするか」と…
548,2020-03-09 23:59:51+00:00,TideofVictory,"RT @SaraCarterDC: .@PressSec Stephanie Grisham :  

Democrats are using #coronavirus 'as a tool to politicize things and scare people' 

ht…"
549,2020-03-09 23:59:51+00:00,chrystalized94,"RT @lindarchilders: Matt Gaetz on Air Force One today means he either doesn’t know how the coronavirus is spread, or he’s secretly working…"
550,2020-03-09 23:59:51+00:00,4daluvofkb,"RT @BernieSanders: Once a vaccine for coronavirus is developed, it should be free."
551,2020-03-09 23:59:51+00:00,Mini_Karen_,RT @la_kuzzo: Dal governo fanno sapere che tra i casi di necessità che consentono gli spostamenti c’è la spesa per generi alimentari. State…
552,2020-03-09 23:59:51+00:00,Becka73266384,"RT @BillKristol: ""White House officials are...frustrated at...Trump's consistent bids to downplay the severity of the outbreak.""
A crazy id…"
553,2020-03-09 23:59:51+00:00,kvngjvyx,"RT @BernieSanders: With the spread of coronavirus, we have already seen people hit with massive medical bills, simply for doing the right t…"
554,2020-03-09 23:59:51+00:00,RonaldShipley10,RT @nytimes: New York Gov. Andrew Cuomo unveiled a new hand sanitizer on Monday that he presented as a novel solution to price-gouging. It’…
555,2020-03-09 23:59:51+00:00,htafcChris1994,"RT @Jpjm1964: @ManUtd @tom121882751 @TahithC Excellent, now wash your hands ! #coronavirus https://t.co/QUBOTXXyPX"
556,2020-03-09 23:59:51+00:00,MONAMASTERS,"RT @Imm_Judges_NAIJ: EOIR has ordered immigration court staff to remove CDC posters designed to slow spread of coronavirus. 

No, this is n…"
557,2020-03-09 23:59:51+00:00,sciencewiscedu,RT @WPR: The respiratory disease known as COVID-19 is spreading around the world. For people in Wisconsin who are interested in better unde…
558,2020-03-09 23:59:51+00:00,rochiph,"No sé qué me va a matar primero, si el coronavirus o tu indiferencia."
559,2020-03-09 23:59:51+00:00,RapsXXX,RT @Laura_Isabel8: [AHORA] @DeptSaludPR informa que hay dos nuevos casos sospechosos de coronavirus en la Isla.
560,2020-03-09 23:59:51+00:00,smgreene257,"RT @morethanmySLE: Speaker Pelosi re: #coronavirus 

""In 2018 the president dismantled people in the National Security Agency. They had exp…"
561,2020-03-09 23:59:51+00:00,EugeniaStonecr1,RT @gregggonsalves: Just re-upping our recommendations endorsed by now over 800 public health and legal experts. 1/ https://t.co/RixktAKraY
562,2020-03-09 23:59:51+00:00,AbrahamValencia,"RT @teleSURtv: #Irán🇮🇷 reporta este lunes 43 nuevos fallecidos por coronavirus, lo cual incrementa la cifra de víctimas fatales a 237 en el…"
563,2020-03-09 23:59:51+00:00,SalvadorCortin6,"RT @dannyHarlem7: He aquí la razón del alarmismo político por el coronavirus, empleándolo como herramienta enajenadora del capital para las…"
564,2020-03-09 23:59:51+00:00,BerntJohnson,"RT @RawStory: Donald Trump facing revolt from senior GOP officials over ‘incompetent’ handling of coronavirus crisis: CNN
https://t.co/qQQN…"
565,2020-03-09 23:59:51+00:00,esperanzaag14,"Recuerden: salvo que nos contagiemos con coronavirus, el mundo no termina el domingo y tampoco en mayo. Es innegabl… https://t.co/NIp4mErtHu"
566,2020-03-09 23:59:51+00:00,fckhnr14_,RT @iamchititi: ¿Te imaginas que tras la locura esta del coronavirus alguien llegase a la conclusión de que lo mismo cuando un trabajador s…
567,2020-03-09 23:59:51+00:00,rrrich7,RT @SenSchumer: The best way to ensure economic security for the American people right now is for President Trump to deal with the coronavi…
568,2020-03-09 23:59:51+00:00,solzinhodeouro,"RT @WanessaTatiani: Brazilian stock exchange falls 10%, oil falls 31%, dollar at R$ 4.80, coronavirus... 

The President of Brazil:"
569,2020-03-09 23:59:51+00:00,janjay_j,"RT @allisonpearson: To put things in perspective, sepsis kills 46,000 people a year in the UK. Many reasonably healthy people go into hospi…"
570,2020-03-09 23:59:51+00:00,Ivlymn,RT @iatemuggles: the coronavirus outbreak in Italy https://t.co/NsEt05y1pa
571,2020-03-09 23:59:51+00:00,Rekta_r,RT @mohaa7878: quand on me demande si j’ai peur du coronavirus
572,2020-03-09 23:59:51+00:00,Vickib64Black,"RT @kylegriffin1: UK government ministers and officials have privately reacted with ""a general level of incredulity"" at Trump's handling of…"
573,2020-03-09 23:59:51+00:00,gregcjr,RT @PaulRudnickNY: Just in: Jared Kushner's parents have paid a grad student to take the written portion of his Coronavirus test
574,2020-03-09 23:59:51+00:00,giampietrogiova,"RT @marcodimaio: Il presidente #Conte ha fatto la scelta giusta: tutta Italia è considerata una #zonarossa, stop a tutti gli spostamenti no…"
575,2020-03-09 23:59:51+00:00,WXW07,"RT @Mikel_Jollett: PEOPLE LISTEN:

On February 27th, Italy had 600 people infected with coronavirus.

Today, it has 10,000 cases and the en…"
576,2020-03-09 23:59:51+00:00,MaddyDono,"RT @ewarren: Back in July, I warned an economic crash could be coming. One serious shock would be enough—and the Trump administration's inc…"
577,2020-03-09 23:59:51+00:00,wadswort,RT @ianbirrell: Incredible thread from doctor at the heart of Italy’s #coronavirus pandemic brings home the scale of what we are confrontin…
578,2020-03-09 23:59:51+00:00,PicarelMaria,"RT @Desdemona_jna: Ahora:
Confirmaron cinco nuevos casos de coronavirus en la Argentina y ya son 16 los infectados"
579,2020-03-09 23:59:51+00:00,reinadelhadas,RT @GamerPres2020: The spread of coronavirus has made one thing incredibly clear: we need a President who has beaten Bloodborne. We need so…
580,2020-03-09 23:59:51+00:00,Lostindc,RT @MulhollandLeda: @amateuradam 7 Chinese doctors injected themselves with the virus and are working diligently to create a vaccine. Bless…
581,2020-03-09 23:59:51+00:00,RCGUENTHER,"RT @AnnCoulter: MSNBC guests fantasize about how Obama would be on the phone, masterfully working with world leaders to stop the coronaviru…"
582,2020-03-09 23:59:51+00:00,RaicoCompanion1,"RT @TheUnipiper: There, that should do it. #StateOfEmergency #Portland #KeepPortlandWeird #coronavirus #COVID19 #covid2019 https://t.co/Kv9…"
583,2020-03-09 23:59:51+00:00,Laura_A_Diaz,RT @HeathMayo: We don’t need “Coronavirus stimulus.” We just need some steady leadership and competence.
584,2020-03-09 23:59:51+00:00,JAHHIRO100,RT @ReutersJapan: #新型コロナウイルス 感染者が急増しているイタリアでは２５カ所以上の刑務所で、感染拡大防止を狙った家族との面会制限を巡り受刑者の暴動が起き、これまで７人が死亡した。https://t.co/8jwNq91gDR
585,2020-03-09 23:59:51+00:00,AndresPinate,"RT @medinake: Típico de los comunistas, todo lo quieren mantener en secreto.

El Coronavirus.

La muerte de Chavez.

Que "" Cilita "" no es b…"
586,2020-03-09 23:59:50+00:00,sigenmelosbueno,RT @MaihenH: ULTIMA HORA | Gobierno de Italia anuncia que todo el país será zona roja y que se prohíben los desplazamientos por la pandemia…
587,2020-03-09 23:59:50+00:00,cheungr0b,RT @village_whisper: The #Coronavirus Costco Toilet Paper Dash time trials. https://t.co/opjToG0Ov5
588,2020-03-09 23:59:50+00:00,MoseTapiaMassei,"@YURIKOTIGER Anch'io sono preoccupato per miei amici  parenti e famiglia, Spero che trovi la cura contro il coronavirus 👍"
589,2020-03-09 23:59:50+00:00,laura12ottobre,RT @istsupsan: Un paziente su 5 positivo al #coronavirus ha tra i 19 e i 50 anni @s_brusaferro: i dati confermano che tutte le fasce d'età…
590,2020-03-09 23:59:50+00:00,simmey88_lucas,"RT @wadeshipard: Wait... did PM Scott Morrison just claim he predicted coronavirus back in 2016?

#CoronavirusOutbreak #COVID2019 #auspol h…"
591,2020-03-09 23:59:50+00:00,gavinsblog,"RT @NBCNews: NEW: 3 more coronavirus-related deaths have been reported from a long-term care facility in Kirkland, Washington, where severa…"
592,2020-03-09 23:59:50+00:00,yilindeng2012,RT @DevinNunes: Helpful info https://t.co/G2Mqyh4wXh
593,2020-03-09 23:59:50+00:00,Lesser34946526,"RT @CNN: Trump will huddle with aides to weigh options for possible economic stimulus meant to blunt the economic fallout of coronavirus, W…"
594,2020-03-09 23:59:50+00:00,ItalianSaints,@John_Edwards1 @MarianneSansum @piersmorgan @BorisJohnson I don’t I am afraid. It is published by this daily newspa… https://t.co/78y7Jmfee1
595,2020-03-09 23:59:50+00:00,almidaindriago,"RT @SoyAranguibel: EL CAPITALISMO se está cayendo a pedazos en las bolsas de valores del mundo entero por culpa del coronavirus, pero los d…"
596,2020-03-09 23:59:50+00:00,elumo60,RT @AFPespanol: #ÚLTIMAHORA El crucero afectado por el nuevo coronavirus atraca en puerto de California #AFP
597,2020-03-09 23:59:50+00:00,sarah0667339sa,"RT @larepublica_pe: Minedu intensifica limpieza y desinfección en colegios de Lima para prevenir #coronavirus y #dengue.
https://t.co/KqhHc…"
598,2020-03-09 23:59:50+00:00,wholiancito,"RT @marodiaz: AMO que la solucion global al Coronavirus sea tan simple y sencilla como QUEDARSE EN CASA.
Mejor solución del mundo, siempre."
599,2020-03-09 23:59:50+00:00,laurabirishart,RT @DannyDonnelly1: This is a mid season twist I never saw coming - a Rep who publicly mocked the risk of Coronavirus and was just on Air F…
600,2020-03-09 23:59:50+00:00,_kdini,catch it bin it kill it protocol sounds like see it say it sorted #newstreet #coronavirus #bigblender #nationalrail #britishtransportpolice
601,2020-03-09 23:59:50+00:00,hmh461,"RT @washingtonpost: Trump leaves news conference without answering whether he has been tested for coronavirus.

Pence: “I have not been tes…"
602,2020-03-09 23:59:50+00:00,rosemessina1,"RT @funder: Trump took no questions at his press conference today, because he’s a coward who’s to blame for the stock market crashing and h…"
603,2020-03-09 23:59:50+00:00,LZGranderson,RT @Wormeaful: Coachella Valley locals on the #Coronavirus and the posible chance #Coachella gets cancelled or postponed. https://t.co/obuK…
604,2020-03-09 23:59:50+00:00,bhorist8,"RT @OfficiallyAlly: I see a lot of people being like “I would survive the Coronavirus. I’m taking my chances.”

The way I see it, yeah. I’d…"
605,2020-03-09 23:59:50+00:00,asteryzmy,RT @iatemuggles: the coronavirus outbreak in Italy https://t.co/NsEt05y1pa
606,2020-03-09 23:59:50+00:00,ash123698,RT @SweeneyABC: BREAKING: A D.C. priest has Coronavirus. He offered communion and shook hands with more than 500 worshippers last week and…
607,2020-03-09 23:59:50+00:00,SugoiDuBois,RT @digitaldidan: Is Coronavirus being accurately measured in Africa?😂😂😂 https://t.co/WoaTqHfuB7
608,2020-03-09 23:59:50+00:00,Unity_Love_Hope,RT @ezraklein: The pivot Trump is about to make from downplaying the coronavirus to using it to justify xenophobia and scapegoating is goin…
609,2020-03-09 23:59:50+00:00,B17Manijeh,RT @afchine_alavi: Téhéran face à la célèbre tour Milad affiches en faveur des dirigeants de la Résistance iranienne Massoud et @Maryam_Raj…
610,2020-03-09 23:59:50+00:00,henryslahi,RT @FabrizioRomano: OFFICIAL: Serie A has been suspended. #SerieA #Coronavirus
611,2020-03-09 23:59:50+00:00,titopage,RT @actualidadpanam: Mucha atención. Audio de Gloria Valencia de Castaño hablando del Coronavirus que circula en WhatsApp al parecer sería…
612,2020-03-09 23:59:50+00:00,AdrianCgp,"A un metro, por el coronavirus."
613,2020-03-09 23:59:50+00:00,That_Musician,"RT @Mottel: Rabbinical students are planning to rove the neighborhood, [reading megillah] through the windows of quarantined family’s homes…"
614,2020-03-09 23:59:50+00:00,MoncriefGene,RT @tedlieu: Can someone explain why people who came in contact with the CPAC attendee are doing self quarantine instead of getting a #coro…
615,2020-03-09 23:59:50+00:00,KbamF_Blue,"RT @RBReich: When did the Secretary of Health and Human Services become economic spokesman? 

Honestly, these guys have zero idea what to d…"
616,2020-03-09 23:59:50+00:00,feistyybeden,RT @Mikel_Jollett: South Korea was able to cut the mortality rate by 80% (compared to China) through aggressive testing which led to early…
617,2020-03-09 23:59:50+00:00,Gnsisdlgado,RT @manuelgo: El coronavirus viendo cómo me lavo las manos y uso alcohol gel pero me sigo comiendo las uñas y tocando la cara cada dos minu…
618,2020-03-09 23:59:50+00:00,the_Gee_Lad,RT @spectatorindex: JUST IN: Thirteen new coronavirus cases in Indonesia
619,2020-03-09 23:59:50+00:00,jwpsr,"RT @PalmerReport: Donald Trump's day so far:

- Trump may have just been exposed to coronavirus on Air Force One by Matt Gaetz
- Gaetz is n…"
620,2020-03-09 23:59:50+00:00,mtac79,RT @DraculaOK: Los impuestos se suspenden por Coronavirus? https://t.co/rdF8im8yhC
621,2020-03-09 23:59:50+00:00,TheSharliana,RT @iatemuggles: the coronavirus outbreak in Italy https://t.co/NsEt05y1pa
622,2020-03-09 23:59:50+00:00,severine_cnf,RT @jeremiejanot: Espérons que tous ces gens qui se ruent sur les denrées non périssables alors qu'une maladie touche moins d'une personne…
623,2020-03-09 23:59:50+00:00,Alessan56646179,"RT @SaraRRSnow: Ok, nel mio paesino stanno prendendo d'assalto l'unico supermercato aperto di notte. 
Un popolo di coglioni! 
#coronavirus…"
624,2020-03-09 23:59:50+00:00,Sameye1,RT @brianklaas: The coronavirus is Trump’s Chernobyl—a growing catastrophe in which the government response is deadly because Trump is more…
625,2020-03-09 23:59:50+00:00,HolderJeannehom,RT @TeaPainUSA: #Trumpdemic https://t.co/R6xM6NP2pa
626,2020-03-09 23:59:50+00:00,Edwardpl,". #CoronaVirus en Latinoamerica
🌍🙏🏻🦠
Update 🚨9/03/20 20:00pm

Brasil 🇧🇷 25
Ecuador 🇪🇨 15
Argentina 🇦🇷 17
Chile 🇨🇱 1… https://t.co/YFLqzfQcVO"
627,2020-03-09 23:59:50+00:00,Abril1908270243,"RT @eliseonunez: Costa Rica suspendió los eventos masivos, Italia ya lo había hecho. Aquí el régimen canceló los eventos masivos hace rato.…"
628,2020-03-09 23:59:50+00:00,miguelch2005,"RT @cromeroo96: The Walking Dead, Fear The Walking Dead, Z Nation, Guerra Mundial Z, Soy Leyenda, Zombis Nazis... 
Me sé todo lo que hay qu…"
629,2020-03-09 23:59:50+00:00,MartaAngelica17,"RT @CNNEE: Toda Italia está ya en cuarentena, anunció el primer ministro de Italia, Giuseppe Conte, en una conferencia de prensa el lunes. …"
630,2020-03-09 23:59:50+00:00,2111Monkey,RT @benshapiro: The biggest problem right now is not a problem that can be solved by the Federal Reserve or goosing government spending. Th…
631,2020-03-09 23:59:50+00:00,PixelHammy,RT @iatemuggles: the coronavirus outbreak in Italy https://t.co/NsEt05y1pa
632,2020-03-09 23:59:50+00:00,GerardPHorgan,"RT @newschambers: Italy 🇮🇹

🔴 60 million people put under lockdown.

🦠 More than 9,000 cases reported (It was 231 two weeks ago)

🏟️ All sp…"
633,2020-03-09 23:59:50+00:00,RobManch,"I spoke with a woman today who traveled internationally and got sick. She's trying to get tested for #coronavirus,… https://t.co/KOLe7WhbNw"
634,2020-03-09 23:59:50+00:00,Deepestpurple81,RT @Perisandru: Comparto estas medidas de prevención del #COVID19 que nos compartió el diario @UltimaHoracom de #Paraguay. Podrías re twitt…
635,2020-03-09 23:59:50+00:00,JandersonSacBee,"The NBA, Major League Baseball, NHL and MLS have issued a joint statement regarding locker room access in response… https://t.co/PLyuNt4xtA"
636,2020-03-09 23:59:50+00:00,rabinoemmanuel,RT @abuelo4j: CORONAVIRUS Vs ABUELITOS 2 https://t.co/uIrJayWoJV vía @YouTube Llegó el momento de que los abuelitos hagamos alianzas import…
637,2020-03-09 23:59:50+00:00,Tommywhale1,"RT @davidschneider: Boris Johnson:
“The government is fully prepared to deal with the coronavirus. Thorough measures have been put in place…"
638,2020-03-09 23:59:50+00:00,pushandpulljlm,RT @PoliticusSarah: Trump sounded like a man with no plan as he embarrassed himself at the coronavirus briefing by repeating that he is goi…
639,2020-03-09 23:59:50+00:00,jmmorrissey,RT @greenfield64: No political satirist would have written a story line where the response to the coronavirus/oil price war economic crisis…
640,2020-03-09 23:59:50+00:00,ardenscott57,"RT @jayrosen_nyu: In his newsletter @brianstelter says about Trump's visit to the CDC: ""Most of the news coverage of the visit downplayed j…"
641,2020-03-09 23:59:50+00:00,ricbrack,U.S. Rep. Louie Gohmert returned to Congress Monday despite possibly being exposed to the coronavirus.… https://t.co/m7dxpNcbRC
642,2020-03-09 23:59:50+00:00,pollsstar,RT @edrormba: 100-year-old Chinese man the world's oldest #coronavirus survivor #China https://t.co/OaMwqA7eHT
643,2020-03-09 23:59:50+00:00,PBadaboum,RT @MuArF: Les détenus ont pris le contrôle de l'aile de l'infirmerie de la prison de melfi. 7 otages dont 4 matons 2 médecin et un psy. ht…
644,2020-03-09 23:59:50+00:00,LoFromLES,RT @morphonios: Trump Tool @RepMattGaetz who recently mocked #coronavirus concerns by wearing a gas mask on the House floor is now under qu…
645,2020-03-09 23:59:50+00:00,elkuki82,"RT @Winston_Dunhill: ""La situación cambió, ahora me preocupa más el coronavirus que el dengue y el sarampión"" (Ginés González García). #Ren…"
646,2020-03-09 23:59:50+00:00,mlbl36,RT @edioaraque: El Coronavirus tratará de empañar la Marcha .. pero ya la decisión está tomada los astrales empiezan a girar sobre el tema…
647,2020-03-09 23:59:50+00:00,EverettesPride,"RT @InspiringU2: Trump Is Withholding Coronavirus Testing Kits From Governors!

Two governors requested #coronavirus testing kits for their…"
648,2020-03-09 23:59:50+00:00,drag_on_me,RT @vismoglie: ミラノからの衝撃的な証言「60代以上の人には挿管しなくなった。状況は非常に深刻です。若い人や他の病状のない人を選んで挿管する人の選択を開始する必要があった。多くの人が換気補助を必要としていますが全ての人に機械的換気はできません」（ないと死に至ります…
649,2020-03-09 23:59:50+00:00,_Gabbers_,"RT @marklevinshow: Red China, a miserable, genocidal, failed communist regime — and a grave threat to the United States and the world.
http…"
650,2020-03-09 23:59:50+00:00,kelly_hetrick,"RT @Hot_For_Food: Drinking lots of Coronas in hope of not catching the CoronaVirus.
Who’s with me???"
